"GTA";"Data";"Finalidade";"Machos";"Femeas";"Codigo_Propriedade_Origem";"Propriedade_Origem";"Lat_or";"Long_or";"IBGE_origem";"Municipio_origem";"Codigo_Propriedade_Destino";"Propriedade_Destino";"Lat_de";"Long_de";"IBGE_destino";"Municipio_destino";"Especie"
16898;"24/9/2015";"ENGORDA";23;3;537720;"Propriedade Cherish";-20.4071675250897;-55.5823958756832;5003488;"Dois Irmãos do Buriti";541355;"Propriedade Yevette";-20.9825788250716;-55.8717035141439;5005806;"Nioaque";"Bovinos"
18712;"11/5/2015";"ENGORDA";64;236;570444;"Propriedade Abdul";-21.5216899254582;-56.0798276300524;5005400;"Maracaju";598117;"Propriedade Sena";-21.3363730373139;-55.9139258030271;5005806;"Nioaque";"Bovinos"
14742;"30/4/2015";"ENGORDA";28;7;575431;"Propriedade Krystina";-20.1014512152978;-54.725863794708;5004908;"Jaraguari";566156;"Propriedade Marisha";-20.8039851114893;-55.0337255624452;5005400;"Maracaju";"Bovinos"
10777;"12/11/2015";"ENGORDA";1;0;536957;"Propriedade Maggie";-20.2418991771663;-54.9181323636342;5003108;"Corguinho";566156;"Propriedade Marisha";-20.8039851114893;-55.0337255624452;5005400;"Maracaju";"Bovinos"
11396;"11/7/2015";"ENGORDA";14;4;590844;"Propriedade Sid";-20.0350690312121;-55.3501939989556;5003108;"Corguinho";587878;"Propriedade Susanne";-20.8522811251977;-56.0292457837686;5000708;"Anastácio";"Bovinos"
21549;"17/7/2015";"ENGORDA";18;15;515315;"Propriedade Terrie";-20.8211284939296;-55.3237046901359;5000708;"Anastácio";540099;"Propriedade Demetra";-21.0138906047795;-55.3885996958127;5000708;"Anastácio";"Bovinos"
28092;"16/4/2015";"REPRODUCAO";3;2;565529;"Propriedade Jerold";-21.0700879379732;-56.4112037287903;5005004;"Jardim";500519;"Propriedade Rose";-20.7867732202258;-55.9210016880119;5005806;"Nioaque";"Bovinos"
26657;"27/8/2015";"ENGORDA";36;16;546390;"Propriedade Mavis";-19.6431765748697;-54.8786287254885;5003108;"Corguinho";561646;"Propriedade Sanda";-20.363941443253;-54.0976694803116;5004908;"Jaraguari";"Bovinos"
25451;"12/1/2015";"ENGORDA";32;28;546995;"Propriedade Catherin";-19.525503077917;-53.3153233924035;5000203;"Água Clara";561646;"Propriedade Sanda";-20.363941443253;-54.0976694803116;5004908;"Jaraguari";"Bovinos"
28924;"13/4/2015";"ENGORDA";16;384;546995;"Propriedade Catherin";-19.525503077917;-53.3153233924035;5000203;"Água Clara";561646;"Propriedade Sanda";-20.363941443253;-54.0976694803116;5004908;"Jaraguari";"Bovinos"
27843;"9/11/2015";"REPRODUCAO";35;45;565477;"Propriedade Alonzo";-22.2373297156277;-54.5261680344638;5003702;"Dourados";543360;"Propriedade Argelia";-21.2745670247008;-55.531816045941;5003488;"Dois Irmãos do Buriti";"Bovinos"
19424;"17/10/2015";"REPRODUCAO";47;33;565477;"Propriedade Alonzo";-22.2373297156277;-54.5261680344638;5003702;"Dourados";543360;"Propriedade Argelia";-21.2745670247008;-55.531816045941;5003488;"Dois Irmãos do Buriti";"Bovinos"
12164;"4/4/2015";"REPRODUCAO";66;14;565477;"Propriedade Alonzo";-22.2373297156277;-54.5261680344638;5003702;"Dourados";543360;"Propriedade Argelia";-21.2745670247008;-55.531816045941;5003488;"Dois Irmãos do Buriti";"Bovinos"
28364;"16/11/2015";"REPRODUCAO";69;11;565477;"Propriedade Alonzo";-22.2373297156277;-54.5261680344638;5003702;"Dourados";543360;"Propriedade Argelia";-21.2745670247008;-55.531816045941;5003488;"Dois Irmãos do Buriti";"Bovinos"
24557;"28/6/2015";"REPRODUCAO";16;64;565477;"Propriedade Alonzo";-22.2373297156277;-54.5261680344638;5003702;"Dourados";543360;"Propriedade Argelia";-21.2745670247008;-55.531816045941;5003488;"Dois Irmãos do Buriti";"Bovinos"
29774;"11/9/2015";"REPRODUCAO";45;155;542006;"Propriedade Carolynn";-21.9425506398939;-54.586576002914;5007901;"Sidrolândia";514044;"Propriedade Raina";-20.2790779410832;-54.7283230753777;5007505;"Rochedo";"Bovinos"
17156;"16/4/2015";"REPRODUCAO";10;4;545370;"Propriedade Dottie";-21.6975522378736;-54.8097807993196;5003702;"Dourados";557786;"Propriedade Amado";-21.4341152123726;-55.2256545692332;5007208;"Rio Brilhante";"Bovinos"
27250;"4/9/2015";"ENGORDA";11;4;543262;"Propriedade Bernice";-21.0215707323175;-55.549528247804;5005400;"Maracaju";568366;"Propriedade Lorri";-21.2364618045218;-55.780972854646;5000708;"Anastácio";"Bovinos"
28273;"18/4/2015";"ENGORDA";150;25;547737;"Propriedade Arthur";-21.1001122459377;-55.8666613684694;5007901;"Sidrolândia";568366;"Propriedade Lorri";-21.2364618045218;-55.780972854646;5000708;"Anastácio";"Bovinos"
11944;"19/1/2015";"ENGORDA";10;32;547737;"Propriedade Arthur";-21.1001122459377;-55.8666613684694;5007901;"Sidrolândia";568366;"Propriedade Lorri";-21.2364618045218;-55.780972854646;5000708;"Anastácio";"Bovinos"
13280;"29/10/2015";"ENGORDA";85;165;557910;"Propriedade Marceline";-19.8762071386839;-53.9638518492157;5002605;"Camapuã";568366;"Propriedade Lorri";-21.2364618045218;-55.780972854646;5000708;"Anastácio";"Bovinos"
25169;"22/11/2015";"ENGORDA";698;1117;548394;"Propriedade Floria";-20.1025672329446;-55.1044617381087;5003108;"Corguinho";568320;"Propriedade Sang";-19.6476030692819;-54.4915181193624;5003108;"Corguinho";"Bovinos"
11132;"18/5/2015";"REPRODUCAO";7;0;563765;"Propriedade Brittany";-19.695046133586;-53.7294537046621;5002605;"Camapuã";588530;"Propriedade Jennette";-19.8391349098194;-54.7759038519506;5004908;"Jaraguari";"Bovinos"
21956;"2/5/2015";"ENGORDA";106;294;570615;"Propriedade Chin";-21.0941020777809;-54.7495470673526;5007901;"Sidrolândia";534718;"Propriedade Shaneka";-21.0648370126319;-55.6316006994127;5005806;"Nioaque";"Bovinos"
29837;"8/5/2015";"ENGORDA";247;208;570615;"Propriedade Chin";-21.0941020777809;-54.7495470673526;5007901;"Sidrolândia";534718;"Propriedade Shaneka";-21.0648370126319;-55.6316006994127;5005806;"Nioaque";"Bovinos"
28769;"30/4/2015";"ENGORDA";292;58;570615;"Propriedade Chin";-21.0941020777809;-54.7495470673526;5007901;"Sidrolândia";534718;"Propriedade Shaneka";-21.0648370126319;-55.6316006994127;5005806;"Nioaque";"Bovinos"
14646;"25/6/2015";"ENGORDA";32;18;516953;"Propriedade Arden";-20.8130032975984;-55.2441409938449;5003488;"Dois Irmãos do Buriti";534718;"Propriedade Shaneka";-21.0648370126319;-55.6316006994127;5005806;"Nioaque";"Bovinos"
15358;"30/11/2015";"ENGORDA";8;16;511651;"Propriedade Shona";-22.3729543808924;-54.8532596632415;5005400;"Maracaju";534718;"Propriedade Shaneka";-21.0648370126319;-55.6316006994127;5005806;"Nioaque";"Bovinos"
24694;"18/4/2015";"ENGORDA";21;3;570615;"Propriedade Chin";-21.0941020777809;-54.7495470673526;5007901;"Sidrolândia";534718;"Propriedade Shaneka";-21.0648370126319;-55.6316006994127;5005806;"Nioaque";"Bovinos"
12454;"23/6/2015";"ENGORDA";222;48;559818;"Propriedade Hester";-19.0605921812056;-53.359402063503;5003256;"Costa Rica";546796;"Propriedade Albertha";-19.5046564460982;-54.2911960422193;5007307;"Rio Negro";"Bovinos"
20980;"14/5/2015";"REPRODUCAO";12;10;585025;"Propriedade Estelle";-19.9343880845488;-54.8506710732809;5007307;"Rio Negro";545246;"Propriedade Manuel";-19.466675323491;-54.2017646734609;5007109;"Ribas do Rio Pardo";"Bovinos"
15502;"28/3/2015";"ENGORDA";62;22;598273;"Propriedade Jack";-19.4714570760277;-53.838247144702;5001508;"Bandeirantes";553857;"Propriedade Shiela";-19.6601628699106;-54.4935592482707;5001508;"Bandeirantes";"Bovinos"
13678;"4/12/2015";"ENGORDA";145;424;544083;"Propriedade Maddie";-21.595818191845;-55.8952675098207;5005400;"Maracaju";508732;"Propriedade Dacia";-19.577109899713;-54.61003919464;5001508;"Bandeirantes";"Bovinos"
10124;"30/4/2015";"REPRODUCAO";5;0;541616;"Propriedade Philip";-19.9587797534308;-55.0004060441075;5007505;"Rochedo";538741;"Propriedade Palma";-19.9041378010212;-54.4947297172594;5004908;"Jaraguari";"Bovinos"
11927;"23/11/2015";"ENGORDA";11;22;536459;"Propriedade Dessie";-20.1454920206572;-54.1653153990764;5007505;"Rochedo";538741;"Propriedade Palma";-19.9041378010212;-54.4947297172594;5004908;"Jaraguari";"Bovinos"
19988;"16/2/2015";"REPRODUCAO";12;8;553116;"Propriedade Emerita";-19.0286703472582;-54.0678264771489;5001508;"Bandeirantes";568364;"Propriedade Arlene";-21.5055397953623;-55.7743565912808;5004106;"Guia Lopes da Laguna";"Bovinos"
24737;"28/11/2015";"ENGORDA";86;7;526096;"Propriedade Christia";-19.8363988817341;-54.2300059318964;5004908;"Jaraguari";524895;"Propriedade Phylicia";-19.586694429815;-55.2143022965459;5003108;"Corguinho";"Bovinos"
14947;"28/3/2015";"ENGORDA";39;63;574092;"Propriedade Ian";-20.2040235986924;-54.8978896232314;5004908;"Jaraguari";584119;"Propriedade Wilhemina";-21.4073493713585;-55.5921763906141;5005400;"Maracaju";"Bovinos"
15453;"14/6/2015";"ENGORDA";27;16;599545;"Propriedade Wilbur";-21.4511731864853;-55.0742063114333;5007901;"Sidrolândia";584119;"Propriedade Wilhemina";-21.4073493713585;-55.5921763906141;5005400;"Maracaju";"Bovinos"
25845;"25/6/2015";"ENGORDA";88;6;522923;"Propriedade Malika";-20.0721935810439;-54.8167640852643;5002704;"Campo Grande";584119;"Propriedade Wilhemina";-21.4073493713585;-55.5921763906141;5005400;"Maracaju";"Bovinos"
26075;"26/6/2015";"ENGORDA";14;20;554677;"Propriedade Ileen";-21.8525262513716;-56.2203886388674;5005400;"Maracaju";584119;"Propriedade Wilhemina";-21.4073493713585;-55.5921763906141;5005400;"Maracaju";"Bovinos"
16586;"25/6/2015";"ENGORDA";1;144;523823;"Propriedade Lacy";-19.7546931734338;-54.3872486842189;5002605;"Camapuã";584119;"Propriedade Wilhemina";-21.4073493713585;-55.5921763906141;5005400;"Maracaju";"Bovinos"
25534;"1/2/2015";"ENGORDA";70;6;574092;"Propriedade Ian";-20.2040235986924;-54.8978896232314;5004908;"Jaraguari";584119;"Propriedade Wilhemina";-21.4073493713585;-55.5921763906141;5005400;"Maracaju";"Bovinos"
17090;"27/7/2015";"ENGORDA";19;9;585025;"Propriedade Estelle";-19.9343880845488;-54.8506710732809;5007307;"Rio Negro";584119;"Propriedade Wilhemina";-21.4073493713585;-55.5921763906141;5005400;"Maracaju";"Bovinos"
20459;"6/2/2015";"ENGORDA";5;6;543934;"Propriedade Jetta";-21.5887584914366;-55.4750107921829;5005806;"Nioaque";584119;"Propriedade Wilhemina";-21.4073493713585;-55.5921763906141;5005400;"Maracaju";"Bovinos"
10538;"5/12/2015";"ENGORDA";18;132;590311;"Propriedade Alton";-21.747194742219;-56.4435494725394;5004106;"Guia Lopes da Laguna";584119;"Propriedade Wilhemina";-21.4073493713585;-55.5921763906141;5005400;"Maracaju";"Bovinos"
11860;"20/6/2015";"ENGORDA";14;61;574092;"Propriedade Ian";-20.2040235986924;-54.8978896232314;5004908;"Jaraguari";584119;"Propriedade Wilhemina";-21.4073493713585;-55.5921763906141;5005400;"Maracaju";"Bovinos"
29142;"19/2/2015";"ENGORDA";16;1;515315;"Propriedade Terrie";-20.8211284939296;-55.3237046901359;5000708;"Anastácio";584119;"Propriedade Wilhemina";-21.4073493713585;-55.5921763906141;5005400;"Maracaju";"Bovinos"
26098;"2/3/2015";"ENGORDA";160;101;523823;"Propriedade Lacy";-19.7546931734338;-54.3872486842189;5002605;"Camapuã";584119;"Propriedade Wilhemina";-21.4073493713585;-55.5921763906141;5005400;"Maracaju";"Bovinos"
11054;"22/6/2015";"ENGORDA";26;66;570518;"Propriedade Gaston";-19.4815179929704;-54.1793698575377;5002605;"Camapuã";584119;"Propriedade Wilhemina";-21.4073493713585;-55.5921763906141;5005400;"Maracaju";"Bovinos"
25792;"26/10/2015";"ENGORDA";6;44;556623;"Propriedade Gwendolyn";-20.2092265651199;-55.1308100223779;5007901;"Sidrolândia";584119;"Propriedade Wilhemina";-21.4073493713585;-55.5921763906141;5005400;"Maracaju";"Bovinos"
19777;"9/4/2015";"REPRODUCAO";3;17;544897;"Propriedade Saul";-20.5543857213754;-54.9965531238344;5002704;"Campo Grande";596006;"Propriedade Patrica";-21.0531908673357;-55.5402162525094;5008008;"Terenos";"Bovinos"
18094;"24/4/2015";"ENGORDA";25;35;525292;"Propriedade Eldora";-19.7053380518371;-54.3402650747107;5007695;"São Gabriel do Oeste";573883;"Propriedade Kathlyn";-21.6985465163569;-55.5466489997294;5005400;"Maracaju";"Bovinos"
27876;"18/1/2015";"ENGORDA";50;10;525292;"Propriedade Eldora";-19.7053380518371;-54.3402650747107;5007695;"São Gabriel do Oeste";573883;"Propriedade Kathlyn";-21.6985465163569;-55.5466489997294;5005400;"Maracaju";"Bovinos"
25183;"16/5/2015";"ENGORDA";16;34;541970;"Propriedade Valarie";-21.2448916505972;-55.524248068428;5005806;"Nioaque";573883;"Propriedade Kathlyn";-21.6985465163569;-55.5466489997294;5005400;"Maracaju";"Bovinos"
18833;"11/6/2015";"ENGORDA";6;42;541970;"Propriedade Valarie";-21.2448916505972;-55.524248068428;5005806;"Nioaque";573883;"Propriedade Kathlyn";-21.6985465163569;-55.5466489997294;5005400;"Maracaju";"Bovinos"
21962;"11/4/2015";"ENGORDA";48;0;541970;"Propriedade Valarie";-21.2448916505972;-55.524248068428;5005806;"Nioaque";573883;"Propriedade Kathlyn";-21.6985465163569;-55.5466489997294;5005400;"Maracaju";"Bovinos"
29277;"10/12/2015";"ENGORDA";5;56;525292;"Propriedade Eldora";-19.7053380518371;-54.3402650747107;5007695;"São Gabriel do Oeste";573883;"Propriedade Kathlyn";-21.6985465163569;-55.5466489997294;5005400;"Maracaju";"Bovinos"
13492;"16/11/2015";"ENGORDA";18;31;541970;"Propriedade Valarie";-21.2448916505972;-55.524248068428;5005806;"Nioaque";573883;"Propriedade Kathlyn";-21.6985465163569;-55.5466489997294;5005400;"Maracaju";"Bovinos"
27201;"19/7/2015";"ENGORDA";47;8;572120;"Propriedade Lila";-20.7836295341271;-55.5165873299663;5005806;"Nioaque";573883;"Propriedade Kathlyn";-21.6985465163569;-55.5466489997294;5005400;"Maracaju";"Bovinos"
16903;"26/12/2015";"REPRODUCAO";51;199;551621;"Propriedade Brandy";-19.9554062293016;-53.8819289208814;5001508;"Bandeirantes";578489;"Propriedade Casandra";-21.4156166092047;-55.6819845959935;5004106;"Guia Lopes da Laguna";"Bovinos"
21739;"25/10/2015";"ENGORDA";14;21;524720;"Propriedade Celia";-19.738448844985;-55.2814055789243;5003108;"Corguinho";578489;"Propriedade Casandra";-21.4156166092047;-55.6819845959935;5004106;"Guia Lopes da Laguna";"Bovinos"
25829;"4/7/2015";"ENGORDA";19;10;522766;"Propriedade Edison";-20.1805224158806;-54.2596638185817;5001508;"Bandeirantes";566128;"Propriedade Thea";-20.5424689580989;-55.2182857157514;5002704;"Campo Grande";"Bovinos"
18555;"27/4/2015";"ENGORDA";8;12;512860;"Propriedade Quiana";-21.2282989644386;-55.5303828826627;5005400;"Maracaju";579356;"Propriedade Shirlee";-20.0296627240838;-54.4968492967203;5007505;"Rochedo";"Bovinos"
21906;"5/11/2015";"ENGORDA";256;206;518608;"Propriedade Dawna";-20.7276308895649;-55.6166591290044;5005400;"Maracaju";579356;"Propriedade Shirlee";-20.0296627240838;-54.4968492967203;5007505;"Rochedo";"Bovinos"
16135;"9/2/2015";"REPRODUCAO";16;6;504483;"Propriedade Catrice";-20.3141321730765;-55.4933614217789;5008008;"Terenos";586953;"Propriedade Claud";-20.0711309310944;-54.6502878371558;5002704;"Campo Grande";"Bovinos"
27458;"15/8/2015";"REPRODUCAO";9;16;507859;"Propriedade Marc";-21.0595984377377;-54.6642933306105;5007901;"Sidrolândia";586953;"Propriedade Claud";-20.0711309310944;-54.6502878371558;5002704;"Campo Grande";"Bovinos"
24472;"30/11/2015";"ENGORDA";13;4;570444;"Propriedade Abdul";-21.5216899254582;-56.0798276300524;5005400;"Maracaju";556770;"Propriedade Cornell";-19.4457438914386;-54.3833965665268;5004908;"Jaraguari";"Bovinos"
12427;"8/1/2015";"ENGORDA";8;7;546762;"Propriedade Tonia";-20.2684251143439;-54.4147962477081;5003108;"Corguinho";560317;"Propriedade Antony";-20.8120531415712;-55.1377734817196;5007901;"Sidrolândia";"Bovinos"
19462;"25/1/2015";"REPRODUCAO";2;13;552547;"Propriedade Ardelle";-20.3716132351438;-55.3644055529112;5003488;"Dois Irmãos do Buriti";560317;"Propriedade Antony";-20.8120531415712;-55.1377734817196;5007901;"Sidrolândia";"Bovinos"
12749;"12/9/2015";"REPRODUCAO";1;0;514839;"Propriedade Jacques";-19.8512728266364;-55.3607869265945;5007505;"Rochedo";543396;"Propriedade Nieves";-21.4367700539463;-55.4444611861802;5005400;"Maracaju";"Bovinos"
24015;"1/8/2015";"ENGORDA";3;16;566216;"Propriedade Lenita";-21.0650089711525;-55.6523862106381;5005806;"Nioaque";543396;"Propriedade Nieves";-21.4367700539463;-55.4444611861802;5005400;"Maracaju";"Bovinos"
27254;"6/6/2015";"REPRODUCAO";1;0;585025;"Propriedade Estelle";-19.9343880845488;-54.8506710732809;5007307;"Rio Negro";554626;"Propriedade Myra";-21.6837680388095;-55.9691215461909;5005806;"Nioaque";"Bovinos"
27605;"27/4/2015";"REPRODUCAO";4;7;516628;"Propriedade Gennie";-20.0348042922553;-55.1447318271699;5003488;"Dois Irmãos do Buriti";554626;"Propriedade Myra";-21.6837680388095;-55.9691215461909;5005806;"Nioaque";"Bovinos"
23448;"12/2/2015";"REPRODUCAO";1;0;521964;"Propriedade Shari";-20.0666187604518;-54.5869891356092;5008008;"Terenos";518910;"Propriedade Charlette";-20.6545986084187;-55.0315709251959;5003488;"Dois Irmãos do Buriti";"Bovinos"
28541;"21/11/2015";"REPRODUCAO";2;14;581301;"Propriedade Brendon";-20.9793911543577;-55.8331950872585;5005400;"Maracaju";518910;"Propriedade Charlette";-20.6545986084187;-55.0315709251959;5003488;"Dois Irmãos do Buriti";"Bovinos"
29263;"7/12/2015";"ENGORDA";19;12;583946;"Propriedade Millicent";-21.0099317238945;-53.6659292920678;5007109;"Ribas do Rio Pardo";561602;"Propriedade Emilee";-19.5698843388104;-54.433889030349;5002605;"Camapuã";"Bovinos"
25814;"21/3/2015";"REPRODUCAO";13;4;548988;"Propriedade Keesha";-20.7087223446415;-55.2317206906266;5000708;"Anastácio";573482;"Propriedade Mabel";-20.9210160775384;-55.5930409752723;5005400;"Maracaju";"Bovinos"
14397;"27/11/2015";"REPRODUCAO";1;0;514839;"Propriedade Jacques";-19.8512728266364;-55.3607869265945;5007505;"Rochedo";573482;"Propriedade Mabel";-20.9210160775384;-55.5930409752723;5005400;"Maracaju";"Bovinos"
21451;"9/11/2015";"ENGORDA";10;196;514014;"Propriedade Barb";-19.7627603770165;-53.8273831438265;5001508;"Bandeirantes";562819;"Propriedade Deon";-20.0842616572742;-54.5142360320997;5007505;"Rochedo";"Bovinos"
14370;"21/9/2015";"REPRODUCAO";22;1;532804;"Propriedade Susannah";-20.6706351516954;-56.025079172156;5000708;"Anastácio";557234;"Propriedade Mitzie";-21.1204625519996;-55.6999190340181;5005806;"Nioaque";"Bovinos"
22428;"6/6/2015";"ENGORDA";39;86;518329;"Propriedade Tenisha";-20.4987158486497;-55.2185827327785;5001102;"Aquidauana";568774;"Propriedade Bennett";-21.0769739731466;-55.6710024751128;5005400;"Maracaju";"Bovinos"
27535;"30/4/2015";"ENGORDA";12;7;538432;"Propriedade Candie";-20.0566160227224;-54.7149397279544;5007505;"Rochedo";535642;"Propriedade Erick";-21.3620253326104;-55.4522615779558;5005806;"Nioaque";"Bovinos"
10745;"13/3/2015";"REPRODUCAO";20;0;533590;"Propriedade Josefa";-19.9208189229222;-54.2873250516666;5007505;"Rochedo";565766;"Propriedade Vashti";-21.1512854213521;-55.811637695813;5007901;"Sidrolândia";"Bovinos"
17349;"27/4/2015";"REPRODUCAO";3;14;567022;"Propriedade Maurice";-20.6807572449912;-54.7643351174843;5002704;"Campo Grande";581606;"Propriedade Kimiko";-20.9148116830891;-55.0852828688079;5007901;"Sidrolândia";"Bovinos"
22809;"30/3/2015";"ENGORDA";130;70;543739;"Propriedade Renee";-20.7949050015946;-55.4683758902381;5005400;"Maracaju";546394;"Propriedade Verlie";-21.1540860076039;-55.5078390090443;5003488;"Dois Irmãos do Buriti";"Bovinos"
17379;"7/2/2015";"ENGORDA";3;9;532804;"Propriedade Susannah";-20.6706351516954;-56.025079172156;5000708;"Anastácio";545095;"Propriedade Makeda";-20.1109282860275;-54.6155052080309;5007505;"Rochedo";"Bovinos"
25469;"25/4/2015";"REPRODUCAO";15;4;599457;"Propriedade Tandy";-20.8513248229895;-55.5824590888879;5005400;"Maracaju";520064;"Propriedade Letisha";-19.8647478628721;-54.3226185719155;5002605;"Camapuã";"Bovinos"
16465;"30/3/2015";"ENGORDA";5;5;545362;"Propriedade Doyle";-20.7523013030356;-55.8309871925969;5000708;"Anastácio";504137;"Propriedade Vincent";-21.0838152550485;-55.225226933221;5005400;"Maracaju";"Bovinos"
17130;"18/5/2015";"REPRODUCAO";9;9;521433;"Propriedade Charley";-20.7202620166809;-56.0370617852034;5005806;"Nioaque";504137;"Propriedade Vincent";-21.0838152550485;-55.225226933221;5005400;"Maracaju";"Bovinos"
14800;"11/6/2015";"ENGORDA";1;0;579410;"Propriedade Madlyn";-21.0393148849999;-55.9925167164156;5005400;"Maracaju";504137;"Propriedade Vincent";-21.0838152550485;-55.225226933221;5005400;"Maracaju";"Bovinos"
11710;"25/5/2015";"REPRODUCAO";1;0;514839;"Propriedade Jacques";-19.8512728266364;-55.3607869265945;5007505;"Rochedo";541261;"Propriedade Amiee";-19.8270500000473;-54.872023299415;5008008;"Terenos";"Bovinos"
20955;"28/3/2015";"ENGORDA";12;10;577678;"Propriedade Jesenia";-21.176082913422;-55.6216542821819;5005806;"Nioaque";541261;"Propriedade Amiee";-19.8270500000473;-54.872023299415;5008008;"Terenos";"Bovinos"
14709;"11/6/2015";"REPRODUCAO";1;0;545068;"Propriedade Paulina";-21.574398778558;-55.8013400935015;5004106;"Guia Lopes da Laguna";591100;"Propriedade Karma";-21.2701057818199;-55.3465920000353;5005400;"Maracaju";"Bovinos"
